ss_username,cf_username,cf_rating,cc_username,cc_rating
AnsShohan,phoenix-_-,1479.0,ansshohan,1795.0
Intellique,intellique,1563.0,arpit2401,1795.0
manish_d_k,golden.duck,1610.0,goldenduck_1,1795.0
doremi,doremi,1633.0,doremi,1795.0
Tashdid_trdb,gola,1460.0246246910267,tashdid_trdb,1795.0
bl4ckfr05t,bl4ckfr05t,1460.0246246910267,antik_gr,1795.0
divman78,divman78,1460.0246246910267,divman78,1795.0
sathwik,2000,935.0,sl170030673,1794.0
Jatin_Pal,jatin_pal,1072.0,jatin_54,1794.0
Sachin_99,sachinshukla,1382.0,maggie_99,1794.0
kartike,kary_,1430.0,kary_kk,1794.0
AKavenger,akavenger,1456.0,avinashk19,1794.0
pratyaydeep,shadox,1461.0,pratyaydeep,1794.0
akman10,akman10,1499.0,akman10,1794.0
rky673,rky673,1567.0,rky673,1794.0
khan_rahim,khan_rahim,1638.0,khan_rahim,1794.0
tirtha_24,stay_away_muggles,1817.0,sut99pal,1794.0
Amir_Reza,amir_reza,2477.0,amir_reza,1794.0
dhriti01,dhriti01,1459.1930626354479,dhriti_g01,1794.0
sinnersneversleep,sinnersneversleep,1459.1930626354479,sinersnvrsleep,1794.0
abhiman1012,abhimananand1012,1459.1930626354479,abhiman1012,1794.0
shriram0558,shriram0558,1459.1930626354479,shriram0558,1794.0
e_n_d,e-n.d,1459.1930626354479,rajprakrit67,1794.0
vshlparmar4,rasmalai69,1459.1930626354479,vshlparmar4,1794.0
onk_r,onk_r,1201.0,onkar27,1793.0
mayank0802,mayank0802,1218.0,mayank0802,1793.0
sirius_black,vicky1997,1238.0,vicky1997,1793.0
noob_pratham,noob_pratham23,1238.0,noob_pratham,1793.0
ash88,ash88,1314.0,ashif_29dec,1793.0
mr_AA,mr_aa,1315.0,mraa_1234,1793.0
Sudheer_121,dumbbell_code,1318.0,sudheer_121,1793.0
abgupta531,abgupta531,1358.0,ab_rock,1793.0
aditya730,aditya731,1383.0,aditya730,1793.0
theoden42,gtheoden42,1443.0,theoden42,1793.0
Joker,joker0o7,1446.0,joker_0o7,1793.0
hsingla009,hsingla009,1463.0,hsingla009,1793.0
dragonman164,_dragonman164,1506.0,dragonman164,1793.0
umangs9977,umang_us,1587.0,ummu8083,1793.0
eat_code,eat_code,1458.361500579869,aepari14,1793.0
master_killer,swapnil1203,1458.361500579869,master_killer,1793.0
Rhymester,long_time_no_she,1458.361500579869,tanha_barati,1793.0
shreyasshetty788,delayedgratification,1143.0,shreyasshetty7,1792.0
sandeepgprs,sandeep.gprs,1153.0,sandeep9,1792.0
rijusougata13,rijusougata13,1230.0,rijusougata13,1792.0
kawach,kawach,1263.0,kawach_,1792.0
prashant_wan,prashant_sajwan,1312.0,prashant_wan,1792.0
zhatab_saifi,zhatabsaifi,1408.0,zhatab_saifi,1792.0
IIUC_minhazmiraz,iiuc_minhazmiraz,1409.0,minhazmiraz,1792.0
prakhar_070,viratian_070,1427.0,prakhar_070,1792.0
yashshah,yashshah,1440.0,yashshahiiitdm,1792.0
_75_,_75_,1581.0,sha_75,1792.0
introverted,introverted,1738.0,sajib_only,1792.0
arjunbangari,arjunbangari,1806.0,arjunbangari,1792.0
yead_025,sm_yead,1457.52993852429,yead_025,1792.0
abhinash_889,n0_name,1457.52993852429,abhinash_rai,1792.0
sajib_only,pizzaa,1457.52993852429,sajib_only,1792.0
weastel,weastel,1457.52993852429,weastel,1792.0
ronakkhandlwl,ronakkhandlwl,1457.52993852429,ronakkhandlwl,1792.0
arsator,anish_kr_jha,1457.52993852429,anish_kr_jha,1792.0
N_Assass1n,n_assass1n,1090.0,n_assass1n,1791.0
melhor,aman_raj02,1093.0,aman_rj02,1791.0
the_kng_in_th_nrth,the_king_in_the_nrth,1187.0,kng_in_d_nrth,1791.0
aman_aggarwal006,aman.aggarwal006,1284.0,amanaggarwal30,1791.0
fool,kgarun50,1375.0,kgarun,1791.0
krshubham,r3dcherry,1387.0,krshubham,1791.0
Mewser,_mewser_,1444.0,mewser,1791.0
sajib_biswas,sajib_kumar_biswas,1464.0,sajib_biswas,1791.0
winwin697,anshijain6,1468.0,winwin697,1791.0
sharad2307,sharad2307,1532.0,sharad2307,1791.0
LightYagami,madarauchiha,1543.0,nejihyuga,1791.0
assembler,branimir,1808.0,branimir,1791.0
eskay38,eskay_38,1456.698376468711,eskay_38,1791.0
thunderstroke,thunderstroke,1456.698376468711,thunderstroke,1791.0
ankitgupta123445,ankitgupta123445,1456.698376468711,ankitgupta123_,1791.0
ekthapriyesh24,ekthapriyesh24,1168.0,ekthapriyesh24,1790.0
abhi_dhanraj,abhi_dhanraj,1411.0,abhishek_dj,1790.0
abhi_sinha60,abhi_sinha60,1515.0,abhi_sinha60,1790.0
Akhil_Rautela,akhil_rautela,1545.0,akhilrautela,1790.0
goyalyash1962,gobhi,1602.0,goyalyash1962,1790.0
MODE_ACTIVATED,algoriscoder,1611.0,algoriscoder,1790.0
shubhangp5,shubhangp5,1709.0,shubhangeep5,1790.0
Light01,varandeep01,1455.866814413132,varan245,1790.0
snjumaheshwari,snjumaheshwari98,1455.866814413132,snjumaheshwari,1790.0
hit023,hit023,1455.866814413132,falero,1790.0
nirjoy_139,nirjoy_139,1455.866814413132,nirjoy,1790.0
arvind24,arvind24,1455.866814413132,arvind_241999,1790.0
samaranand,samaranand,1455.866814413132,samaranand1,1790.0
NalinTiwary,nalintiwary,1455.866814413132,nalin2409,1790.0
frankelstein11,rahulverma1105,1455.866814413132,rahul_1105,1790.0
mish,abhijeet.s.mishra,944.0,abhiri_02,1789.0
nandishwar001,nandishwar001,1109.0,nandishwar001,1789.0
sakshamm14,sakshammm14,1407.0,sakshamm14,1789.0
diveshuttam,diveshuttam,1422.0,diveshuttam,1789.0
himpat29,himpat29,1455.0,himpat29,1789.0
it_is_tough,trying_n_trying,1467.0,it_is_tough,1789.0
van_persie9,van_persie9,1570.0,van_persie9,1789.0
viju4076,viju_4076,1648.0,viju_1234,1789.0
blinker,pswami,1455.0352523575532,pra_dyu_man,1789.0
bitshar,bitshar,1455.0352523575532,bitshar,1789.0
ap_darknight,ap_darknight,1209.0,cr37_darknight,1788.0
singh24vishal,singh24vishal,1307.0,singh24vishal,1788.0
gautom5987,gautom5987,1318.0,gautom5987,1788.0
kiliet,kiliet,1327.0,kiliet18,1788.0
SanskarSharma,_codingbug,1343.0,sanskar_33,1788.0
sunnyrathee101,sunnyrathee101,1430.0,sunnyrathee101,1788.0
gamma30,iusearchbtw,1432.0,gamma30,1788.0
harry_game,harry_game,1465.0,harry_game,1788.0
siddhantgarg11,siddhantgarg11,1488.0,siddhantgarg11,1788.0
tanvir002700,imaginewarrior,1493.0,tanvir002700,1788.0
nehal1207,neon1207,1606.0,nehal1207,1788.0
harsh_it2003,harsh_it2003,1613.0,harsh_it2003,1788.0
Saurabh303,saurabh303,1643.0,saurabh303,1788.0
SDas,sudeept,1660.0,sdas_9876,1788.0
ani37,ani37,1454.2036903019743,ani37,1788.0
mystic_soul,evenx,1454.2036903019743,fagulator_21,1788.0
kartikey30,kartikey30,1454.2036903019743,kartikey30,1788.0
aurko96,aurko96,1454.2036903019743,aurko96,1788.0
harish_hari,_noobie_,1224.0,harish_49,1787.0
greedycoder69,greedycoder69,1291.0,faizan_7417,1787.0
Shivam10025,shivambindal2611,1386.0,bindal_123,1787.0
azad_7,azad123,1415.0,azad123,1787.0
manoj_269,manojkannekanti,1431.0,manoj_269,1787.0
aka38,aka38,1450.0,aka38,1787.0
ImHereForTheMath,inojosacs,1604.0,inojosacs,1787.0
vinayakawanti,vinayakawanti,1629.0,vinayakawanti,1787.0
utkarsh123,utkarsh_kumar,1930.0,utkarsh__kumar,1787.0
mudit,mudit,1453.3721282463953,mksingh458,1787.0
parth_patel15,parth_15,1453.3721282463953,parth_patel15,1787.0
Laxman77,laxman77,1453.3721282463953,laxman77,1787.0
sangram_skm,sangram_skm,1453.3721282463953,rkl_stranger,1787.0
srd2705,srd2705,977.0,srd2705,1786.0
SmileForever,ismail,1109.0,smile_forever,1786.0
notMash3r,notmash3r,1127.0,mash3r,1786.0
konnesrikanth,srikanth31,1216.0,konnesrikanth,1786.0
captainsteve,captainrogers,1227.0,captainsteve07,1786.0
khyati19,khyati29agrawal,1362.0,khyatiagrawal,1786.0
Akshat001,akshatsachan,1440.0,aksa1111,1786.0
shivam496,shivam_,1445.0,shivam496,1786.0
Vibhor_Bhatnagar,vibhor_bhatnagar,1462.0,beast_376,1786.0
i_can_win,tushargarg0110,1595.0,tushargarg2000,1786.0
Riyuzak251097,riyuzak251097,1452.5405661908164,mayank2510,1786.0
mohaimin66,mohaimin66,1452.5405661908164,mohaimin66,1786.0
Wolverine,rishabh_verma,1452.5405661908164,w0lverine,1786.0
bhavya_arora,bhavya_arora,1452.5405661908164,bhavya786,1786.0
karan_arora,karan_arora,1452.5405661908164,karan_arora,1786.0
hyper_shyam,geeky_shyam,1452.5405661908164,i_am_shyam,1786.0
vatsalsharma376,vatsalsharma376,1275.0,vatsalsharma_3,1785.0
jainpranjal_270,jainpranjal_270,1278.0,jainpranjal_27,1785.0
sy_117,sy_117,1337.0,sy_117,1785.0
killerrobot,killerrobot,1391.0,vishnupoddar12,1785.0
Priyesh001,priyesh001,1432.0,dp1priyesh3_3,1785.0
Relaxxpls,relaxxpls,1491.0,relaxxpls,1785.0
Azadi_f1995,frez,1620.0,azadi_f1995,1785.0
shivamraj74,74shivamraj,1649.0,shivam74,1785.0
S7a2a7d,s7a2a7d,1451.7090041352374,saad00ahmad,1785.0
inovation123,abhi.nitm1234,1451.7090041352374,inovation123,1785.0
singh_vipul,singh_vipul,1451.7090041352374,singh_vipul,1785.0
itsishan,ishancosmos25,1451.7090041352374,eternityishan,1785.0
Shashwat_07,shashwat_07,1451.7090041352374,shas_07,1785.0
rokibulhasan7,rokibulhasan114,1451.7090041352374,rokibulhasan,1785.0
souravrax,souravrax,1451.7090041352374,carfry,1785.0
alok123t,alok123t,1451.7090041352374,alok123t,1785.0
Anirudh_Veeramalla,anirudh55,1451.7090041352374,anirudh_55,1785.0
harshkanani,harshkanani014,1039.0,harshkanani004,1784.0
raushan_103,rishu_103,1214.0,rishu_103,1784.0
nostar,nostar,1265.0,ashwajeet1234,1784.0
piyush225,piyush225,1342.0,piyush225,1784.0
bhavik_20,bhavik_2001,1351.0,bhavik_20,1784.0
priyanshu_2,priyanshu_2,1375.0,priyanshu2,1784.0
ritik_agarwal,ritik_0007,1420.0,ritik_0007,1784.0
sarodemayur55,pict1115,1475.0,pict1331,1784.0
Karad_1818,karad_1818,1579.0,karad_1818,1784.0
alpha_killer,alpha_killer,1616.0,alpha_killer,1784.0
sidbhati10,siddharthbhati10,1622.0,sidbhati,1784.0
jatin_cpp,jatin_cpp,1708.0,jatin_cpp,1784.0
zeus0106,zeus0106,1775.0,zeus0106,1784.0
tan11,natyam,1450.8774420796585,tan11,1784.0
mrc01,mrc01,1450.8774420796585,mrc01,1784.0
iRatherFear,iratherfear,1450.8774420796585,a_man_nad_af,1784.0
Rushikesh1996,rushikesh1996,1450.8774420796585,rushikesh_2396,1784.0
kupu,prmondal,1450.8774420796585,prmondal,1784.0
ankitaggarwal23,ankitaggarwal23,996.0,aggarwalankit,1783.0
JayantGoel001,jayantgoel001,1249.0,jayantgoel001,1783.0
saurabh945644,rational_fool,1257.0,saurabh9456,1783.0
say_na,say_na,1276.0,sayna33,1783.0
Dan_,dan_,1378.0,sumedhk,1783.0
satyam_m_20,satyam_m_20,1432.0,satyam_m_20,1783.0
satyam_20,satyam_m_20,1432.0,satyam_m_20,1783.0
RF_Faisal,rf_faisal,1433.0,rf_faisal,1783.0
zish0106242,zish0106,1433.0,zish0106,1783.0
pd_ace,pdace,1480.0,vader_darth,1783.0
shashank451,pdace,1480.0,vader_darth,1783.0
coder1033,coder1033,1524.0,coder1033,1783.0
agrajgarg,agrajgarg,1588.0,agrajgarg,1783.0
thinkcentre_ns,thinkcentre_ns,1768.0,thinkcentre_ns,1783.0
Maverick,maverick_god,1450.0458800240797,maverick_god,1783.0
NoStalkingPliss,atulyakv,1450.0458800240797,codeak23,1783.0
Pancake,repper,966.0,ankit0107verma,1782.0
hyturing,hyturing,1208.0,hyturing,1782.0
avishek,aviii23,1255.0,avishekt,1782.0
INF1N1TY,infinity567,1275.0,infinity_567,1782.0
djdheeraj5701,djdheeraj5701,1286.0,djdheeraj5701,1782.0
satyam1104,satyam1104,1399.0,satyam_patidar,1782.0
crypt_405,crypt_405,1414.0,crypt_405,1782.0
beast_sr,beast_sr,1495.0,beast_sr,1782.0
jyoti369,kgecian_23,1517.0,jyoti369,1782.0
amap,pratyushsetu28,1449.2143179685006,pratyushsetu,1782.0
ankush_c_21,pamho108,1449.2143179685006,coderankush,1782.0
kashish001,kaygie,1449.2143179685006,kashish001,1782.0
Shafin666,shafin_ahmed,1449.2143179685006,shafin666,1782.0
siva2697,siva2697,1449.2143179685006,siva2697,1782.0
dk96,dk96,1449.2143179685006,dk96,1782.0
ashisha23,ashisha23,1449.2143179685006,ashisha690,1782.0
DB_COOPER,db__cooper,1449.2143179685006,pushkal_mani,1782.0
Atul_soam,atul_soam,1219.0,atulsoam563,1781.0
NishuSharma18,nishusharma,1249.0,nishu_sharma18,1781.0
mbstu_nitai,mbstu_nitai,1253.0,mbstu_nitai,1781.0
poojasingh,pooja_19,1336.0,p_singh_19,1781.0
saurav_s00,saurav_s00,1357.0,assassin_ss,1781.0
pranjalkandhari,pranjalkandhari,1414.0,pranjal1,1781.0
Kaiser17,kaiser17,1426.0,kaiser17,1781.0
atul_pandey94,atul_pandey94,1455.0,atulpandey94,1781.0
sprkgoyal,sprkgoyal,1502.0,sprkgoyal,1781.0
knightron0,knightron00,1644.0,sarthakmangla,1781.0
varunkamani19,v_kamani19,1671.0,varunkamani19,1781.0
AR_Nasim,ar_nasim,1448.3827559129218,nasim74,1781.0
crehan_s,crayon144,1448.3827559129218,crayon144,1781.0
satyam552000,satyam552000,1448.3827559129218,satyam552000,1781.0
Amitharitwal,amitharitwal,1448.3827559129218,amit02082000,1781.0
lonewolf,kinginthenorth_,1448.3827559129218,l0new0lf13,1781.0
Ankushg08,ankush08,1448.3827559129218,ankushg08,1781.0
_EmbEr,_ember,1448.3827559129218,aaran_roy_iitp,1781.0
AvishK,avish00,1448.3827559129218,avish00,1781.0
mish_rr_a,mish_rr_a,998.0,mish_rr_a,1780.0
skyearn,ydsakshi023,1103.0,ydsakshi023,1780.0
mann2108,mann2108,1107.0,mann2108,1780.0
rohanjauhari,rohanjauhari,1131.0,rjauhari,1780.0
dilsecoder,dilsecoder,1232.0,dilsecoder626,1780.0
sanchit2812,2812sanchit,1299.0,sanchit2812,1780.0
nandikeshsingh,blacklogic,1321.0,nandi4321,1780.0
ajaman13,jainaman1398,1343.0,ajaman13,1780.0
raisinten,raisinten,1389.0,raisinten,1780.0
arpitgpta,arpit_gpta,1408.0,fresh_cp,1780.0
comore,comore,1459.0,girdhar12,1780.0
sk018,sk018,1613.0,sk018,1780.0
ankitdtu007,ankitdtu007,1447.5511938573427,ankitdtu007,1780.0
sleepify,sleepify,1447.5511938573427,taraprasad73,1780.0
victor142,victor142,1447.5511938573427,victor142,1780.0
dark_forest,dark__forest,1447.5511938573427,abhinavpal404,1780.0
ashutosh_patel,ashutosh_patel,1447.5511938573427,its_prince,1780.0
pranav,prnv,1447.5511938573427,guptaprnv,1780.0
Rockingamer,rockingamer,851.0,rockingamer,1779.0
user_7897,satish7897,1202.0,satish8115,1779.0
harshitjaiswal,harshitjaiswal27,1311.0,harshitjaiswal,1779.0
satish8115,tox3.0,1344.0,satish8115,1779.0
archit_07,archit_07,1362.0,archit_07,1779.0
UnaidedCan,horridbear,1394.0,nitesh_coder12,1779.0
k4droid3,k4droid3,1402.0,k4droid3,1779.0
prady_999,dominic11,1549.0,dominic11,1779.0
Intrincantation,wolfblue,1889.0,frozenflame,1779.0
tramplingBrain,,1446.7196318017639,toxico_brains,1779.0
piyush116,piyush.garg,1446.7196318017639,pichus905,1779.0
soy_max,soy_ankit,1446.7196318017639,soyankit,1779.0
banipreet,banipreet.raheja,1446.7196318017639,banipreet,1779.0
aayush24_11,bone_breaker,1446.7196318017639,bone_breaker,1779.0
Abhi_Kharpal,abhi_kharpal,1446.7196318017639,abhi_kharpal,1779.0
giggz07,gauravhbk06,1446.7196318017639,giggz07,1779.0
Xyron10,varun12,1093.0,varun101,1778.0
adi1011,adityaseth,1104.0,adityaseth1011,1778.0
anandankur,anandankur,1202.0,anandankur,1778.0
surbhi_015,surbhi_015,1233.0,surbhi_015,1778.0
cervotrex,cervotrex,1261.0,cervotrex,1778.0
Saivamshi_1,srisaivamshi,1288.0,saivamshi1,1778.0
rahulagrawal,rahulagrawal,1291.0,rahulagrawal97,1778.0
soumya_98,soumyasarkar1998,1298.0,soumya_98,1778.0
abhijeet010304,abhijeet010304,1474.0,abhijeet010304,1778.0
komaldeep001,komaldeep001,1505.0,komaldeep001,1778.0
pricodes_22,priyansh_2203,1544.0,priyansh_2203,1778.0
harshitgupta410,harshit041,1617.0,harshitgupta10,1778.0
Prathamesh3011,prathamesh30,1644.0,prathamesh11,1778.0
thegamer1907,thegamer1907,1445.888069746185,thegamer1907,1778.0
hackxsaras,hackxsaras,1445.888069746185,hackxsaras,1778.0
edusanketdk,edusanketdk,1445.888069746185,edusanketdk,1778.0
princess,princess23,1445.888069746185,return_23,1778.0
seeme,princess23,1445.888069746185,return_23,1778.0
prabhav401,prabhav401,905.0,prabhav401,1777.0
afshaan08,i.afshanshekh,1104.0,afshaan08,1777.0
ankit022,ankit022,1219.0,ankit022,1777.0
monster_coder,monster_coder,1303.0,veryfewac,1777.0
feelme,feelme,1351.0,feelme,1777.0
td_1417,tatvam14,1366.0,td_1417,1777.0
Shailabh10989,shailabh10989,1375.0,shailabh10989,1777.0
manishnangliya,manishnangliya,1390.0,manishnangliya,1777.0
Beyond_ay,beyond_ay,1414.0,beyond_ay,1777.0
naman1208,naman1208,1422.0,naman1208,1777.0
melody00,melody00,1427.0,melody00,1777.0
satyam_kant,satyam_kant,1438.0,satyamkant2805,1777.0
krusher15,kaustubh152003,1457.0,kaustubh2003,1777.0
shivam_jain,shivam_jain,1738.0,shivam_jain,1777.0
dasper,dasper,1445.056507690606,dasper,1777.0
Kawchar85,kawchar85,1445.056507690606,kawchar85,1777.0
eonx_32,eonx_32,1445.056507690606,eonx_32,1777.0
Mastermind222,mastermind222,1445.056507690606,mastermind222,1777.0
lazywitt,lazywitt,1445.056507690606,lazywitt,1777.0
__Aparna__,aparna1_20,1445.056507690606,aparna06,1777.0
Vecto,nileshiiits,1216.0,nilesh2000,1776.0
deone,decker,1261.0,deepakmourya,1776.0
Aditya183,aditya183,1293.0,adityapatel183,1776.0
deepak_d14,deepak_d14,1338.0,deepak_d14,1776.0
sumit,sumit083,1343.0,sumit_011,1776.0
Heisenberg_65,heisenberg_65,1367.0,abhinavpitliya,1776.0
shubh_gupta06,shubh_gupta06,1381.0,shubh_gupta06,1776.0
manoj1729,kgmkr00001,1429.0,girijamanoj,1776.0
rv6023,exitcode,1450.0,rahul60231023,1776.0
ashu_keshri,ashu_keshri,1457.0,ashu_keshri,1776.0
atharvat77,atharvat77,1488.0,atharvat77,1776.0
xXprokodarXx,xxprokodarxx,1631.0,prokodar,1776.0
nihal798,nihal77,1650.0,nihal77,1776.0
omsgunjal2003,omsgunjal2003,1444.224945635027,omsgunjal2003,1776.0
abh_u,-_-_-,1444.224945635027,abh_u,1776.0
tasnidmahin,tasnidmahin,1444.224945635027,tasnidmahin,1776.0
simha_srivatsa,focused_psycho,1444.224945635027,simha,1776.0
iamrajiv,iamrajiv,1444.224945635027,iamrajiv,1776.0
Abhi_2109,,1444.224945635027,abhi2109,1776.0
garnab27,garnab27,1444.224945635027,garnab27,1776.0
shivamojha99,starboy_99,1444.224945635027,shivamojha99,1776.0
kamesh_11,kamesh11,1444.224945635027,kamesh_11,1776.0
ankitwadhwa1402,ankitwadhwa1402,1063.0,ankitwadhwa140,1775.0
prem111,prem111,1202.0,prem111,1775.0
Humblebee,humble-bee,1227.0,naruto547266,1775.0
Henrick993,henrick993,1234.0,henrick993,1775.0
all0fme,all0fme,1299.0,nikhil0203,1775.0
fakenaim,naimul_hasan_naim,1425.0,naimul,1775.0
ankitmaurya_19,ankitmaurya_19,1439.0,ankitmaurya_19,1775.0
prachigoel98,prachigoel98,1441.0,prachigoel98,1775.0
alphaguy4,alphaguy4,1456.0,alphaguy,1775.0
f20160363,f2016363,1458.0,f20160363,1775.0
mangat_angad,mangat_angad,1470.0,mangat_angad,1775.0
akashsingh,akashsingh,1533.0,akash_s,1775.0
leonardo_anjos,las4,1576.0,leonardo_anjos,1775.0
Tenuun,tenuun,1874.0,tenuun,1775.0
404fixer,govindtomar,1443.393383579448,govindtomar21,1775.0
maruf910,pacific,1443.393383579448,marufur,1775.0
bhanu_143,bhanu_143,1443.393383579448,bhanu_3,1775.0
MinArray123,geekpradd,1443.393383579448,geekpradd,1775.0
sourabhrajendu,timeout,1443.393383579448,sourabhrajendu,1775.0
gyanesh09,gyaneshsharma09,1168.0,gyanesh09,1774.0
rajat7k,rajat7k,1238.0,rajat7k,1774.0
Gaurav_B,bvaruag,1250.0,gauravbhansali,1774.0
Brutevision,brutevision,1265.0,gangaboo69,1774.0
maxboom321,suryaraj1999,1368.0,maxboom321,1774.0
Hickhiker,hickhiker,1461.0,hick_hiker,1774.0
grey_hat,archit4077sh,1466.0,archit4077sh,1774.0
sorablaze_11,sorablaze_11,1478.0,sorablaze_11,1774.0
aayushgarg03,aayushgarg_03,1606.0,aayushgarg_03,1774.0
akshay_vala,akshay_vala,1689.0,akshay_vala,1774.0
sharma235,sharma235,1442.5618215238692,sharma235,1774.0
ayushag10004,ayush_agrawal_,1442.5618215238692,ayush_agrawal_,1774.0
raj_bansal,raj_bansal,1442.5618215238692,raj_bansal,1774.0
T33,t33,1442.5618215238692,t_33,1774.0
prashantkmr389,prashantkmr389,1442.5618215238692,vintage_pk,1774.0
deathBlade,vkm41101,1442.5618215238692,vkm41101,1774.0
adityanjr,adityanjr,1442.5618215238692,aditya__njr,1774.0
jain1610aman,jain1601aman,1442.5618215238692,aman_jain1601,1774.0
KrishPatel,krishpatel696969,875.0,krishpatel14,1773.0
gargkrishna128,gargkrishna128,1030.0,gargkrishna128,1773.0
riteshnitp42,riteshnitp,1076.0,nitesh_kr1998,1773.0
Aradhya_12,sitaram_11,1081.0,aradhya_11,1773.0
rsbg2087,rsbg2087,1295.0,rishabhg2087,1773.0
Utkarsh_29,utkarsh2903,1327.0,imt084,1773.0
rahul_reddy7,rahul_reddy7,1334.0,rahul_reddy7,1773.0
deepu_21,deepu_21,1363.0,deepu_21,1773.0
ishan_0803,ishan_0803,1374.0,ishan_0803,1773.0
blackrise,saurabh0611,1401.0,saurabh975,1773.0
malav_thakkar,malav_thakkar,1418.0,malav_thakkar,1773.0
dunk_orz,dunk_066,1426.0,dunk_066,1773.0
saurabh_kadian,saurabh_kadian,1428.0,saurabh_kadian,1773.0
eklavya27,cortex,1442.0,zelawat,1773.0
sagnikban,sagnikban,1463.0,sagnikban,1773.0
KunalHS,kunalhs,1475.0,kunal2002,1773.0
manojeet24,manojeet24,1601.0,manojeet24,1773.0
darshmodi,darshmodi,1665.0,darshmodi,1773.0
shivammittal99,shivammittal99,1743.0,shibbu1999,1773.0
skpro19,skpro19,1441.7302594682903,skpro19,1773.0
spiderwick_99,spiderwick_99,1441.7302594682903,gamblerx_64,1773.0
CoVId20,ishankjain,1441.7302594682903,ishank_jain,1773.0
anandchourasia007,anandchourasia007,1441.7302594682903,anandchourasia,1773.0
bhatiakartik10,bhatiakartik10,1441.7302594682903,bhatiakartik10,1773.0
mr_adnan,mr.adnan,1168.0,mr_adnan,1772.0
nitish_19,one68_,1175.0,one68_,1772.0
Rishabh7896,rishabh7896,1268.0,rishabh7896,1772.0
ithunder,codehard321,1279.0,shorya_cool,1772.0
krishnam_rathi,krishnam_rathi,1413.0,krishnam_rathi,1772.0
Aniketan_Gaurav,aniketan_no.one,1431.0,aniketan_g007,1772.0
alchemist653,abhishek_b190331ep,1469.0,alchemist653,1772.0
spiker,stostap,1590.0,spiker,1772.0
mr_sparsh,gamer_coder13,1613.0,mr_sparsh,1772.0
agentproton,agentproton,1682.0,agentproton,1772.0
lemontree,yashagg1329,1440.8986974127113,yashagg1329,1772.0
omkar8kadam,,1440.8986974127113,omkar8kadam,1772.0
Akhil_CP2907,akhil1999,952.0,akhil_29071991,1771.0
codelover,ababababc,1319.0,codelover920,1771.0
Atish508,atish508,1374.0,atish508,1771.0
amruth_kumar,amruth_kumar,1382.0,amruth_kumar,1771.0
vivekiitian,vivekiitian,1468.0,vivekiitian,1771.0
gourav_j,gourav_j,1481.0,gourav_j,1771.0
sid55,sid55,1502.0,sid55,1771.0
AlPacino,al.pacino,1542.0,adlet_zeineken,1771.0
msi1427,msi_deadman,1632.0,msi1427,1771.0
avign,avign,1919.0,avign,1771.0
satya679,satya1998,1440.0671353571324,satya679,1771.0
kryptobrat,red_grave,1440.0671353571324,cryptobrat,1771.0
blank,deja_vu,1440.0671353571324,aarya_26,1771.0
harshitkapoor,harshitkapoor,1440.0671353571324,harshitkapoor,1771.0
adityakrsri,aditya1050,1104.0,aditya1050,1770.0
andyy143,andyy143,1180.0,andyy143,1770.0
nitin_vohra,nitinvohra92,1272.0,nitin_vohra,1770.0
aksh_idi1,aksh_idi1,1284.0,aksh_idi1,1770.0
tuhin107494,tuhin107494,1294.0,tuhin107494,1770.0
realillnigga,realillanurag,1343.0,realillanurag,1770.0
Saptaswa_Das,kasiru_69,1389.0,kasiru_69,1770.0
tenacious,tenacious,1394.0,tenacious7,1770.0
HandlerTaken,nicknamee12,1474.0,souraavv,1770.0
choi_biscuit,choii_biscuit,1497.0,noobie_23,1770.0
bigdamnhero,bigdamnhero,1505.0,bigdamnhero,1770.0
harshilbhavsar,harshil_bhavsar,1610.0,harshilbhavsar,1770.0
nitinrishab2000,wronganswerontestcase2,1616.0,nitinrishab200,1770.0
Shankamboj,shankamboj,1648.0,shankamboj,1770.0
jayfaldu20,l_lawliet27,1654.0,jay_faldu20,1770.0
_mitulg98,cujo,1735.0,mitulg_98,1770.0
mohmahkho,mohmahkho,2024.0,mohmahkho,1770.0
Hitesh2023,hitesh2023,1439.2355733015534,hitesh2023,1770.0
sharifMinhazul,codedexter,1439.2355733015534,codedexter,1770.0
